"Open","High","Low","Close","Volume","Date","Emiten"
1221.39953613281,1277.55578613281,1221.39953613281,1277.55578613281,55228711,"2007-01-02","BLTA"
1284.57531738281,1291.59484863281,1256.49719238281,1263.51672363281,21764255,"2007-01-03","BLTA"
1263.51672363281,1263.51672363281,1221.39953613281,1228.41906738281,19532626,"2007-01-04","BLTA"
1221.39953613281,1256.49719238281,1214.38000488281,1249.47766113281,25011620,"2007-01-05","BLTA"
1242.45812988281,1242.45812988281,1221.39953613281,1228.41906738281,13843505,"2007-01-08","BLTA"
1221.39953613281,1228.41906738281,1200.3408203125,1207.36047363281,17773963,"2007-01-09","BLTA"
1193.3212890625,1193.3212890625,1172.2626953125,1179.2822265625,28259697,"2007-01-10","BLTA"
1186.3017578125,1200.3408203125,1172.2626953125,1193.3212890625,21720804,"2007-01-11","BLTA"
1221.39953613281,1221.39953613281,1151.2041015625,1186.3017578125,35906212,"2007-01-12","BLTA"
1186.3017578125,1228.41906738281,1186.3017578125,1228.41906738281,23621927,"2007-01-15","BLTA"
1228.41906738281,1228.41906738281,1207.36047363281,1214.38000488281,14704672,"2007-01-16","BLTA"
1207.36047363281,1242.45812988281,1200.3408203125,1228.41906738281,35630553,"2007-01-17","BLTA"
1228.41906738281,1228.41906738281,1214.38000488281,1214.38000488281,10977931,"2007-01-18","BLTA"
1214.38000488281,1221.39953613281,1193.3212890625,1207.36047363281,19162943,"2007-01-19","BLTA"
1200.3408203125,1214.38000488281,1200.3408203125,1207.36047363281,9665879,"2007-01-22","BLTA"
1207.36047363281,1214.38000488281,1200.3408203125,1207.36047363281,9690809,"2007-01-23","BLTA"
1207.36047363281,1207.36047363281,1193.3212890625,1200.3408203125,6828085,"2007-01-24","BLTA"
1186.3017578125,1193.3212890625,1179.2822265625,1193.3212890625,12907545,"2007-01-25","BLTA"
1179.2822265625,1179.2822265625,1165.2431640625,1172.2626953125,8095975,"2007-01-26","BLTA"
1172.2626953125,1186.3017578125,1172.2626953125,1172.2626953125,8925089,"2007-01-29","BLTA"
1172.2626953125,1172.2626953125,1151.2041015625,1158.2236328125,10431599,"2007-01-30","BLTA"
1165.2431640625,1165.2431640625,1151.2041015625,1165.2431640625,13631952,"2007-01-31","BLTA"
1165.2431640625,1207.36047363281,1158.2236328125,1207.36047363281,29249791,"2007-02-01","BLTA"
1207.36047363281,1207.36047363281,1200.3408203125,1207.36047363281,12990884,"2007-02-02","BLTA"
1200.3408203125,1207.36047363281,1186.3017578125,1200.3408203125,17360830,"2007-02-05","BLTA"
1200.3408203125,1221.39953613281,1200.3408203125,1221.39953613281,22699501,"2007-02-06","BLTA"
1221.39953613281,1249.47766113281,1214.38000488281,1249.47766113281,41660153,"2007-02-07","BLTA"
1249.47766113281,1249.47766113281,1235.43859863281,1249.47766113281,50996238,"2007-02-08","BLTA"
1249.47766113281,1249.47766113281,1235.43859863281,1249.47766113281,22149608,"2007-02-09","BLTA"
1242.45812988281,1256.49719238281,1235.43859863281,1242.45812988281,19964278,"2007-02-12","BLTA"
1242.45812988281,1249.47766113281,1235.43859863281,1249.47766113281,21304110,"2007-02-13","BLTA"
1256.49719238281,1263.51672363281,1242.45812988281,1249.47766113281,32777089,"2007-02-14","BLTA"
1249.47766113281,1256.49719238281,1235.43859863281,1242.45812988281,19933650,"2007-02-15","BLTA"
1242.45812988281,1242.45812988281,1221.39953613281,1228.41906738281,7912914,"2007-02-16","BLTA"
1228.41906738281,1242.45812988281,1228.41906738281,1242.45812988281,11208003,"2007-02-19","BLTA"
1242.45812988281,1242.45812988281,1228.41906738281,1242.45812988281,11918164,"2007-02-20","BLTA"
1298.61437988281,1354.77075195312,1298.61437988281,1312.65344238281,114131454,"2007-02-21","BLTA"
1312.65344238281,1319.67297363281,1284.57531738281,1291.59484863281,47745312,"2007-02-22","BLTA"
1291.59484863281,1305.63391113281,1291.59484863281,1291.59484863281,23179590,"2007-02-23","BLTA"
1291.59484863281,1312.65344238281,1291.59484863281,1291.59484863281,22815606,"2007-02-26","BLTA"
1291.59484863281,1291.59484863281,1263.51672363281,1263.51672363281,12800701,"2007-02-27","BLTA"
1207.36047363281,1235.43859863281,1179.2822265625,1228.41906738281,28132908,"2007-02-28","BLTA"
1228.41906738281,1249.47766113281,1228.41906738281,1242.45812988281,19284034,"2007-03-01","BLTA"
1235.43859863281,1242.45812988281,1221.39953613281,1235.43859863281,15104984,"2007-03-02","BLTA"
1207.36047363281,1221.39953613281,1172.2626953125,1179.2822265625,19398002,"2007-03-05","BLTA"
1193.3212890625,1207.36047363281,1179.2822265625,1193.3212890625,11041326,"2007-03-06","BLTA"
1200.3408203125,1200.3408203125,1186.3017578125,1193.3212890625,12705253,"2007-03-07","BLTA"
1200.3408203125,1214.38000488281,1200.3408203125,1214.38000488281,15775968,"2007-03-08","BLTA"
1214.38000488281,1221.39953613281,1207.36047363281,1214.38000488281,11267836,"2007-03-09","BLTA"
1228.41906738281,1256.49719238281,1228.41906738281,1256.49719238281,22715884,"2007-03-12","BLTA"
1242.45812988281,1291.59484863281,1242.45812988281,1291.59484863281,31127407,"2007-03-13","BLTA"
1256.49719238281,1277.55578613281,1249.47766113281,1270.53625488281,31091080,"2007-03-14","BLTA"
1284.57531738281,1333.71203613281,1284.57531738281,1333.71203613281,73235596,"2007-03-15","BLTA"
1326.69250488281,1333.71203613281,1312.65344238281,1333.71203613281,37374970,"2007-03-16","BLTA"
1333.71203613281,1354.77075195312,1326.69250488281,1333.71203613281,67641922,"2007-03-20","BLTA"
1333.71203613281,1347.75122070312,1326.69250488281,1347.75122070312,31508487,"2007-03-21","BLTA"
1354.77075195312,1361.79028320312,1347.75122070312,1354.77075195312,39199877,"2007-03-22","BLTA"
1347.75122070312,1347.75122070312,1326.69250488281,1333.71203613281,23759400,"2007-03-23","BLTA"
1333.71203613281,1340.73156738281,1319.67297363281,1326.69250488281,18904379,"2007-03-26","BLTA"
1326.69250488281,1333.71203613281,1319.67297363281,1333.71203613281,26091463,"2007-03-27","BLTA"
1326.69250488281,1326.69250488281,1298.61437988281,1305.63391113281,27150649,"2007-03-28","BLTA"
1298.61437988281,1326.69250488281,1298.61437988281,1326.69250488281,22491510,"2007-03-29","BLTA"
1333.71203613281,1333.71203613281,1312.65344238281,1319.67297363281,9744944,"2007-03-30","BLTA"
1326.69250488281,1333.71203613281,1319.67297363281,1326.69250488281,16204771,"2007-04-02","BLTA"
1333.71203613281,1347.75122070312,1326.69250488281,1340.73156738281,27649970,"2007-04-03","BLTA"
1347.75122070312,1347.75122070312,1326.69250488281,1340.73156738281,22492223,"2007-04-04","BLTA"
1340.73156738281,1340.73156738281,1326.69250488281,1340.73156738281,11648203,"2007-04-05","BLTA"
1340.73156738281,1340.73156738281,1333.71203613281,1340.73156738281,9105300,"2007-04-09","BLTA"
1340.73156738281,1340.73156738281,1333.71203613281,1333.71203613281,10117475,"2007-04-10","BLTA"
1333.71203613281,1347.75122070312,1333.71203613281,1347.75122070312,14996714,"2007-04-11","BLTA"
1340.73156738281,1340.73156738281,1333.71203613281,1340.73156738281,12835603,"2007-04-12","BLTA"
1340.73156738281,1340.73156738281,1333.71203613281,1340.73156738281,7687828,"2007-04-13","BLTA"
1340.73156738281,1382.84887695312,1333.71203613281,1382.84887695312,59557344,"2007-04-16","BLTA"
1382.84887695312,1389.86840820312,1361.79028320312,1368.80981445312,15030192,"2007-04-17","BLTA"
1368.80981445312,1424.96606445312,1361.79028320312,1410.92700195312,107896000,"2007-04-18","BLTA"
1403.90747070312,1421.45629882812,1386.35864257812,1386.35864257812,45876243,"2007-04-19","BLTA"
1403.90747070312,1403.90747070312,1389.86840820312,1403.90747070312,16422022,"2007-04-20","BLTA"
1403.90747070312,1421.45629882812,1386.35864257812,1403.90747070312,18970623,"2007-04-23","BLTA"
1403.90747070312,1403.90747070312,1386.35864257812,1403.90747070312,17675666,"2007-04-24","BLTA"
1403.90747070312,1403.90747070312,1386.35864257812,1386.35864257812,7301051,"2007-04-25","BLTA"
1396.88793945312,1431.98559570312,1396.88793945312,1431.98559570312,57325715,"2007-04-26","BLTA"
1439.00512695312,1439.00512695312,1403.90747070312,1439.00512695312,60150688,"2007-04-27","BLTA"
1439.00512695312,1456.55395507812,1403.90747070312,1421.45629882812,59699091,"2007-04-30","BLTA"
1403.90747070312,1439.00512695312,1403.90747070312,1439.00512695312,13550750,"2007-05-01","BLTA"
1421.45629882812,1456.55395507812,1403.90747070312,1456.55395507812,31933728,"2007-05-02","BLTA"
1456.55395507812,1456.55395507812,1403.90747070312,1439.00512695312,8885913,"2007-05-03","BLTA"
1439.00512695312,1439.00512695312,1403.90747070312,1439.00512695312,9551911,"2007-05-04","BLTA"
1421.45629882812,1439.00512695312,1386.35864257812,1386.35864257812,12931764,"2007-05-07","BLTA"
1389.86840820312,1417.94653320312,1389.86840820312,1410.92700195312,16917781,"2007-05-08","BLTA"
1403.90747070312,1403.90747070312,1368.80981445312,1386.35864257812,23156796,"2007-05-09","BLTA"
1382.84887695312,1382.84887695312,1347.75122070312,1354.77075195312,48249618,"2007-05-10","BLTA"
1347.75122070312,1368.80981445312,1347.75122070312,1354.77075195312,36869951,"2007-05-11","BLTA"
1361.79028320312,1361.79028320312,1340.73156738281,1347.75122070312,25416917,"2007-05-14","BLTA"
1347.75122070312,1368.80981445312,1347.75122070312,1354.77075195312,25729616,"2007-05-15","BLTA"
1333.71203613281,1347.75122070312,1333.71203613281,1333.71203613281,23415360,"2007-05-16","BLTA"
1347.75122070312,1347.75122070312,1312.65344238281,1333.71203613281,15096436,"2007-05-21","BLTA"
1333.71203613281,1375.82934570312,1333.71203613281,1375.82934570312,46637689,"2007-05-22","BLTA"
1382.84887695312,1382.84887695312,1368.80981445312,1375.82934570312,40100221,"2007-05-23","BLTA"
1368.80981445312,1375.82934570312,1354.77075195312,1368.80981445312,31090368,"2007-05-24","BLTA"
1361.79028320312,1361.79028320312,1347.75122070312,1361.79028320312,15472529,"2007-05-25","BLTA"
1361.79028320312,1361.79028320312,1354.77075195312,1354.77075195312,21416653,"2007-05-28","BLTA"
1354.77075195312,1368.80981445312,1340.73156738281,1354.77075195312,20273416,"2007-05-29","BLTA"
1347.75122070312,1354.77075195312,1340.73156738281,1354.77075195312,65760032,"2007-05-30","BLTA"
1361.79028320312,1368.80981445312,1347.75122070312,1368.80981445312,108111114,"2007-05-31","BLTA"
1368.80981445312,1389.86840820312,1361.79028320312,1382.84887695312,25462504,"2007-06-04","BLTA"
1389.86840820312,1389.86840820312,1368.80981445312,1375.82934570312,16297370,"2007-06-05","BLTA"
1375.82934570312,1431.98559570312,1375.82934570312,1431.98559570312,70068720,"2007-06-06","BLTA"
1403.90747070312,1421.45629882812,1386.35864257812,1421.45629882812,18704936,"2007-06-07","BLTA"
1386.35864257812,1403.90747070312,1368.80981445312,1386.35864257812,23789317,"2007-06-08","BLTA"
1403.90747070312,1410.92700195312,1396.88793945312,1396.88793945312,12943160,"2007-06-11","BLTA"
1396.88793945312,1417.94653320312,1396.88793945312,1417.94653320312,10581894,"2007-06-12","BLTA"
1421.45629882812,1421.45629882812,1386.35864257812,1403.90747070312,3991003,"2007-06-13","BLTA"
1403.90747070312,1403.90747070312,1386.35864257812,1403.90747070312,5802376,"2007-06-14","BLTA"
1403.90747070312,1421.45629882812,1386.35864257812,1403.90747070312,13867723,"2007-06-15","BLTA"
1403.90747070312,1421.45629882812,1368.80981445312,1368.80981445312,9825433,"2007-06-18","BLTA"
1389.86840820312,1403.90747070312,1382.84887695312,1389.86840820312,2144015,"2007-06-19","BLTA"
1396.88793945312,1403.90747070312,1396.88793945312,1396.88793945312,7100895,"2007-06-20","BLTA"
1396.88793945312,1417.94653320312,1382.84887695312,1396.88793945312,15704026,"2007-06-21","BLTA"
1389.86840820312,1446.02465820312,1389.86840820312,1439.00512695312,81269601,"2007-06-22","BLTA"
1421.45629882812,1474.10278320312,1421.45629882812,1456.55395507812,37399188,"2007-06-25","BLTA"
1456.55395507812,1456.55395507812,1421.45629882812,1439.00512695312,3604938,"2007-06-26","BLTA"
1439.00512695312,1439.00512695312,1403.90747070312,1421.45629882812,8291857,"2007-06-27","BLTA"
1421.45629882812,1421.45629882812,1368.80981445312,1421.45629882812,9316141,"2007-06-28","BLTA"
1421.45629882812,1439.00512695312,1403.90747070312,1439.00512695312,20607483,"2007-06-29","BLTA"
1421.45629882812,1421.45629882812,1403.90747070312,1403.90747070312,3939718,"2007-07-02","BLTA"
1421.45629882812,1439.00512695312,1403.90747070312,1421.45629882812,2604160,"2007-07-03","BLTA"
1421.45629882812,1439.00512695312,1421.45629882812,1439.00512695312,12126155,"2007-07-04","BLTA"
1439.00512695312,1439.00512695312,1421.45629882812,1421.45629882812,5488965,"2007-07-05","BLTA"
1403.90747070312,1421.45629882812,1403.90747070312,1421.45629882812,2089881,"2007-07-06","BLTA"
1421.45629882812,1439.00512695312,1403.90747070312,1421.45629882812,12662515,"2007-07-09","BLTA"
1403.90747070312,1421.45629882812,1403.90747070312,1403.90747070312,8018334,"2007-07-10","BLTA"
1386.35864257812,1403.90747070312,1386.35864257812,1403.90747070312,11569850,"2007-07-11","BLTA"
1403.90747070312,1403.90747070312,1386.35864257812,1386.35864257812,9422985,"2007-07-12","BLTA"
1403.90747070312,1403.90747070312,1368.80981445312,1375.82934570312,8678634,"2007-07-13","BLTA"
1375.82934570312,1375.82934570312,1354.77075195312,1361.79028320312,4449011,"2007-07-16","BLTA"
1361.79028320312,1361.79028320312,1340.73156738281,1340.73156738281,6812414,"2007-07-17","BLTA"
