"Open","High","Low","Close","Volume","Adjusted","Date","Emiten"
890,890,870,875,910700,815.829956,"2015-07-08","INKP"
875,880,865,880,290400,820.491821,"2015-07-09","INKP"
895,900,880,885,314400,825.153809,"2015-07-10","INKP"
885,890,875,880,575200,820.491821,"2015-07-13","INKP"
875,895,875,880,107300,820.491821,"2015-07-14","INKP"
875,890,870,885,189400,825.153809,"2015-07-15","INKP"
860,895,860,890,49800,829.815613,"2015-07-22","INKP"
875,900,875,890,92200,829.815613,"2015-07-23","INKP"
880,895,880,895,64600,834.477539,"2015-07-24","INKP"
880,895,880,885,176500,825.153809,"2015-07-27","INKP"
880,885,870,885,432700,825.153809,"2015-07-28","INKP"
870,920,870,905,728500,843.801392,"2015-07-29","INKP"
900,980,900,960,2998800,895.08197,"2015-07-30","INKP"
975,990,945,960,879400,895.08197,"2015-07-31","INKP"
935,1040,935,985,1925200,918.391479,"2015-08-03","INKP"
985,990,940,970,912600,904.405884,"2015-08-04","INKP"
950,980,950,980,245400,913.729553,"2015-08-05","INKP"
980,980,925,930,1392600,867.110779,"2015-08-06","INKP"
905,930,905,930,676600,867.110779,"2015-08-07","INKP"
930,930,900,905,1119000,843.801392,"2015-08-10","INKP"
980,980,875,880,1214300,820.491821,"2015-08-11","INKP"
875,885,840,855,3969200,797.182434,"2015-08-12","INKP"
855,910,855,900,3106700,839.139465,"2015-08-13","INKP"
900,900,870,890,1013500,829.815613,"2015-08-14","INKP"
870,880,860,865,493700,806.506226,"2015-08-18","INKP"
855,905,850,900,5265100,839.139465,"2015-08-19","INKP"
890,905,870,895,2541700,834.477539,"2015-08-20","INKP"
870,875,860,865,667300,806.506226,"2015-08-21","INKP"
865,865,800,800,5135900,745.901733,"2015-08-24","INKP"
810,825,755,800,2557100,745.901733,"2015-08-25","INKP"
795,810,770,795,1335800,741.239807,"2015-08-26","INKP"
805,805,790,800,1873100,745.901733,"2015-08-27","INKP"
800,820,785,785,702900,731.916077,"2015-08-28","INKP"
800,805,770,780,1145600,727.254211,"2015-08-31","INKP"
785,820,780,795,1060400,741.239807,"2015-09-01","INKP"
790,805,780,800,376300,745.901733,"2015-09-02","INKP"
720,810,720,795,1355400,741.239807,"2015-09-03","INKP"
785,795,780,790,798800,736.577942,"2015-09-04","INKP"
790,790,775,785,936900,731.916077,"2015-09-07","INKP"
770,790,770,785,192500,731.916077,"2015-09-08","INKP"
800,820,790,795,125800,741.239807,"2015-09-09","INKP"
795,795,780,785,144200,731.916077,"2015-09-10","INKP"
790,800,780,780,607600,727.254211,"2015-09-11","INKP"
790,800,780,780,376400,727.254211,"2015-09-14","INKP"
785,790,775,780,159200,727.254211,"2015-09-15","INKP"
