"Open","High","Low","Close","Volume","Date","Emiten"
300,300,300,300,0,"2007-01-02","TFCO"
300,300,300,300,0,"2007-01-03","TFCO"
300,300,300,300,0,"2007-01-04","TFCO"
300,300,300,300,0,"2007-01-05","TFCO"
300,300,300,300,0,"2007-01-08","TFCO"
300,300,300,300,0,"2007-01-09","TFCO"
300,300,300,300,0,"2007-01-10","TFCO"
300,300,300,300,0,"2007-01-11","TFCO"
300,300,300,300,0,"2007-01-12","TFCO"
300,300,300,300,0,"2007-01-15","TFCO"
300,300,300,300,0,"2007-01-16","TFCO"
300,300,300,300,0,"2007-01-17","TFCO"
300,300,300,300,0,"2007-01-18","TFCO"
300,300,300,300,0,"2007-01-19","TFCO"
300,300,300,300,0,"2007-01-22","TFCO"
300,300,300,300,0,"2007-01-23","TFCO"
300,300,300,300,0,"2007-01-24","TFCO"
300,300,300,300,0,"2007-01-25","TFCO"
300,300,300,300,0,"2007-01-26","TFCO"
300,300,300,300,0,"2007-01-29","TFCO"
300,300,300,300,0,"2007-01-30","TFCO"
300,300,300,300,0,"2007-01-31","TFCO"
300,300,300,300,0,"2007-02-01","TFCO"
300,300,300,300,0,"2007-02-02","TFCO"
300,300,300,300,0,"2007-02-05","TFCO"
300,300,300,300,0,"2007-02-06","TFCO"
300,300,300,300,0,"2007-02-07","TFCO"
300,300,300,300,0,"2007-02-08","TFCO"
300,300,300,300,0,"2007-02-09","TFCO"
300,300,300,300,0,"2007-02-12","TFCO"
300,300,300,300,0,"2007-02-13","TFCO"
300,300,300,300,0,"2007-02-14","TFCO"
300,300,300,300,0,"2007-02-15","TFCO"
300,300,300,300,0,"2007-02-16","TFCO"
300,300,300,300,0,"2007-02-19","TFCO"
300,300,300,300,0,"2007-02-20","TFCO"
300,300,300,300,26000,"2007-02-21","TFCO"
300,300,300,300,0,"2007-02-22","TFCO"
300,300,300,300,0,"2007-02-23","TFCO"
300,300,300,300,0,"2007-02-26","TFCO"
300,300,300,300,0,"2007-02-27","TFCO"
300,300,300,300,0,"2007-02-28","TFCO"
300,300,300,300,0,"2007-03-01","TFCO"
300,300,300,300,0,"2007-03-02","TFCO"
300,300,300,300,0,"2007-03-05","TFCO"
300,300,300,300,0,"2007-03-06","TFCO"
300,300,300,300,0,"2007-03-07","TFCO"
300,300,300,300,0,"2007-03-08","TFCO"
300,300,300,300,0,"2007-03-09","TFCO"
300,300,300,300,0,"2007-03-12","TFCO"
300,300,300,300,0,"2007-03-13","TFCO"
300,300,300,300,0,"2007-03-14","TFCO"
300,300,300,300,0,"2007-03-15","TFCO"
300,300,300,300,0,"2007-03-16","TFCO"
300,300,300,300,0,"2007-03-20","TFCO"
300,300,300,300,0,"2007-03-21","TFCO"
300,300,300,300,0,"2007-03-22","TFCO"
300,300,300,300,50000,"2007-03-23","TFCO"
300,300,300,300,0,"2007-03-26","TFCO"
300,300,300,300,0,"2007-03-27","TFCO"
300,300,300,300,0,"2007-03-28","TFCO"
300,300,300,300,0,"2007-03-29","TFCO"
295,295,295,295,138000,"2007-03-30","TFCO"
295,295,295,295,0,"2007-04-02","TFCO"
295,295,295,295,0,"2007-04-03","TFCO"
295,295,295,295,0,"2007-04-04","TFCO"
300,300,300,300,1000,"2007-04-05","TFCO"
300,300,300,300,0,"2007-04-09","TFCO"
300,300,300,300,0,"2007-04-10","TFCO"
300,300,300,300,0,"2007-04-11","TFCO"
350,350,290,350,56500,"2007-04-12","TFCO"
350,350,350,350,0,"2007-04-13","TFCO"
350,350,350,350,0,"2007-04-16","TFCO"
350,350,350,350,0,"2007-04-17","TFCO"
305,350,305,305,201000,"2007-04-18","TFCO"
305,305,305,305,0,"2007-04-19","TFCO"
305,305,305,305,0,"2007-04-20","TFCO"
305,305,305,305,0,"2007-04-23","TFCO"
305,305,305,305,0,"2007-04-24","TFCO"
305,305,305,305,0,"2007-04-25","TFCO"
305,305,305,305,0,"2007-04-26","TFCO"
350,350,350,350,1000,"2007-04-27","TFCO"
345,345,345,345,1500,"2007-04-30","TFCO"
345,345,345,345,0,"2007-05-01","TFCO"
345,345,345,345,0,"2007-05-02","TFCO"
345,345,345,345,0,"2007-05-03","TFCO"
345,345,345,345,0,"2007-05-04","TFCO"
345,345,345,345,0,"2007-05-07","TFCO"
325,330,325,325,65000,"2007-05-08","TFCO"
325,325,325,325,0,"2007-05-09","TFCO"
325,325,325,325,0,"2007-05-10","TFCO"
225,225,225,225,2500,"2007-05-11","TFCO"
170,170,170,170,2500,"2007-05-14","TFCO"
173,173,173,173,17500,"2007-05-15","TFCO"
173,173,173,173,0,"2007-05-16","TFCO"
173,173,173,173,0,"2007-05-21","TFCO"
173,173,173,173,0,"2007-05-22","TFCO"
231,231,231,231,500,"2007-05-23","TFCO"
300,300,300,300,500,"2007-05-24","TFCO"
300,300,300,300,0,"2007-05-25","TFCO"
345,345,300,345,5500,"2007-05-28","TFCO"
345,345,345,345,0,"2007-05-29","TFCO"
345,345,345,345,0,"2007-05-30","TFCO"
345,345,345,345,0,"2007-05-31","TFCO"
345,345,345,345,0,"2007-06-04","TFCO"
345,345,345,345,0,"2007-06-05","TFCO"
345,345,345,345,0,"2007-06-06","TFCO"
345,345,345,345,0,"2007-06-07","TFCO"
345,345,345,345,0,"2007-06-08","TFCO"
345,345,345,345,0,"2007-06-11","TFCO"
345,345,345,345,0,"2007-06-12","TFCO"
345,345,345,345,0,"2007-06-13","TFCO"
345,345,345,345,0,"2007-06-14","TFCO"
345,345,345,345,0,"2007-06-15","TFCO"
345,345,345,345,0,"2007-06-18","TFCO"
345,345,345,345,0,"2007-06-19","TFCO"
345,345,345,345,0,"2007-06-20","TFCO"
345,345,345,345,0,"2007-06-21","TFCO"
345,345,345,345,0,"2007-06-22","TFCO"
345,345,345,345,0,"2007-06-25","TFCO"
345,345,345,345,0,"2007-06-26","TFCO"
345,345,345,345,0,"2007-06-27","TFCO"
360,360,360,360,500,"2007-06-28","TFCO"
360,360,360,360,0,"2007-06-29","TFCO"
360,360,360,360,0,"2007-07-02","TFCO"
360,360,360,360,0,"2007-07-03","TFCO"
360,360,360,360,0,"2007-07-04","TFCO"
360,360,360,360,0,"2007-07-05","TFCO"
360,360,360,360,0,"2007-07-06","TFCO"
360,360,360,360,0,"2007-07-09","TFCO"
360,360,360,360,0,"2007-07-10","TFCO"
360,360,360,360,0,"2007-07-11","TFCO"
360,360,360,360,0,"2007-07-12","TFCO"
360,360,360,360,0,"2007-07-13","TFCO"
360,360,360,360,0,"2007-07-16","TFCO"
360,360,360,360,0,"2007-07-17","TFCO"
360,360,360,360,0,"2007-07-18","TFCO"
360,360,360,360,0,"2007-07-19","TFCO"
360,360,360,360,0,"2007-07-20","TFCO"
360,360,360,360,0,"2007-07-23","TFCO"
360,360,360,360,0,"2007-07-24","TFCO"
360,360,360,360,0,"2007-07-25","TFCO"
360,360,360,360,0,"2007-07-26","TFCO"
360,360,360,360,0,"2007-07-27","TFCO"
360,360,360,360,0,"2007-07-30","TFCO"
360,360,360,360,0,"2007-07-31","TFCO"
315,315,315,315,0,"2007-08-01","TFCO"
315,315,315,315,0,"2007-08-02","TFCO"
315,315,315,315,0,"2007-08-03","TFCO"
315,315,315,315,0,"2007-08-06","TFCO"
250,250,250,250,25000,"2007-08-07","TFCO"
250,250,250,250,0,"2007-08-08","TFCO"
225,225,215,225,30000,"2007-08-09","TFCO"
225,225,225,225,0,"2007-08-10","TFCO"
240,240,175,240,10500,"2007-08-13","TFCO"
215,235,185,215,74000,"2007-08-14","TFCO"
215,215,215,215,0,"2007-08-15","TFCO"
205,205,205,205,4000,"2007-08-16","TFCO"
205,205,205,205,0,"2007-08-20","TFCO"
245,245,245,245,1000,"2007-08-21","TFCO"
245,245,245,245,0,"2007-08-22","TFCO"
250,250,250,250,2000,"2007-08-23","TFCO"
245,245,245,245,10000,"2007-08-24","TFCO"
215,215,215,215,10000,"2007-08-27","TFCO"
220,225,215,220,17500,"2007-08-28","TFCO"
220,220,220,220,0,"2007-08-29","TFCO"
220,220,220,220,0,"2007-08-30","TFCO"
220,220,220,220,0,"2007-08-31","TFCO"
220,220,220,220,0,"2007-09-03","TFCO"
220,220,220,220,0,"2007-09-04","TFCO"
220,220,220,220,0,"2007-09-05","TFCO"
220,220,220,220,0,"2007-09-06","TFCO"
220,220,220,220,0,"2007-09-07","TFCO"
220,220,220,220,0,"2007-09-10","TFCO"
230,230,230,230,1500,"2007-09-11","TFCO"
230,230,230,230,0,"2007-09-12","TFCO"
235,235,235,235,2000,"2007-09-13","TFCO"
235,235,235,235,0,"2007-09-14","TFCO"
235,235,235,235,1500,"2007-09-17","TFCO"
235,235,235,235,0,"2007-09-18","TFCO"
235,235,235,235,0,"2007-09-19","TFCO"
235,235,235,235,0,"2007-09-20","TFCO"
250,250,250,250,0,"2007-09-21","TFCO"
250,250,250,250,0,"2007-09-24","TFCO"
250,250,250,250,10000,"2007-09-25","TFCO"
250,250,250,250,10000,"2007-09-26","TFCO"
300,300,300,300,0,"2007-09-27","TFCO"
300,300,300,300,0,"2007-09-28","TFCO"
300,300,300,300,0,"2007-10-01","TFCO"
300,300,300,300,0,"2007-10-02","TFCO"
250,250,250,250,500,"2007-10-03","TFCO"
250,250,250,250,0,"2007-10-04","TFCO"
250,250,250,250,0,"2007-10-05","TFCO"
250,250,250,250,0,"2007-10-08","TFCO"
250,250,250,250,0,"2007-10-09","TFCO"
250,250,250,250,0,"2007-10-10","TFCO"
250,250,250,250,0,"2007-10-11","TFCO"
250,250,250,250,50000,"2007-10-17","TFCO"
275,275,275,275,6000,"2007-10-18","TFCO"
275,275,275,275,0,"2007-10-19","TFCO"
275,275,275,275,0,"2007-10-22","TFCO"
330,330,330,330,0,"2007-10-23","TFCO"
330,330,330,330,0,"2007-10-24","TFCO"
330,330,330,330,0,"2007-10-25","TFCO"
330,330,330,330,0,"2007-10-26","TFCO"
330,330,330,330,0,"2007-10-29","TFCO"
330,330,330,330,0,"2007-10-30","TFCO"
330,330,330,330,0,"2007-10-31","TFCO"
330,330,330,330,0,"2007-11-01","TFCO"
330,330,330,330,0,"2007-11-02","TFCO"
330,330,330,330,0,"2007-11-05","TFCO"
330,330,330,330,0,"2007-11-06","TFCO"
250,250,225,250,40000,"2007-11-07","TFCO"
250,250,250,250,0,"2007-11-08","TFCO"
250,250,250,250,0,"2007-11-09","TFCO"
250,250,250,250,0,"2007-11-12","TFCO"
250,250,250,250,0,"2007-11-13","TFCO"
250,250,250,250,0,"2007-11-14","TFCO"
250,250,250,250,0,"2007-11-15","TFCO"
250,250,250,250,0,"2007-11-16","TFCO"
250,250,250,250,0,"2007-11-19","TFCO"
250,250,250,250,0,"2007-11-20","TFCO"
315,315,315,315,500,"2007-11-21","TFCO"
315,315,315,315,0,"2007-11-22","TFCO"
315,315,315,315,0,"2007-11-23","TFCO"
315,315,315,315,0,"2007-11-26","TFCO"
315,315,315,315,0,"2007-11-27","TFCO"
315,315,315,315,0,"2007-11-28","TFCO"
315,315,315,315,0,"2007-11-29","TFCO"
315,315,315,315,0,"2007-11-30","TFCO"
315,315,315,315,0,"2007-12-03","TFCO"
315,315,315,315,0,"2007-12-04","TFCO"
315,315,315,315,0,"2007-12-05","TFCO"
315,315,315,315,0,"2007-12-06","TFCO"
315,315,315,315,0,"2007-12-07","TFCO"
315,315,315,315,0,"2007-12-10","TFCO"
315,315,315,315,0,"2007-12-11","TFCO"
315,315,315,315,0,"2007-12-12","TFCO"
315,315,315,315,0,"2007-12-13","TFCO"
315,315,315,315,0,"2007-12-14","TFCO"
315,315,315,315,0,"2007-12-17","TFCO"
315,315,315,315,0,"2007-12-18","TFCO"
315,315,315,315,0,"2007-12-19","TFCO"
315,315,315,315,0,"2007-12-26","TFCO"
315,315,315,315,0,"2007-12-27","TFCO"
315,315,315,315,0,"2007-12-28","TFCO"
315,315,315,315,0,"2007-12-31","TFCO"
315,315,315,315,0,"2008-01-02","TFCO"
315,315,315,315,0,"2008-01-03","TFCO"
315,315,315,315,0,"2008-01-04","TFCO"
315,315,315,315,0,"2008-01-07","TFCO"
315,315,315,315,0,"2008-01-08","TFCO"
315,315,315,315,0,"2008-01-09","TFCO"
315,315,315,315,0,"2008-01-14","TFCO"
315,315,315,315,0,"2008-01-15","TFCO"
315,315,315,315,0,"2008-01-16","TFCO"
315,315,315,315,0,"2008-01-17","TFCO"
315,315,315,315,0,"2008-01-18","TFCO"
315,315,315,315,0,"2008-01-21","TFCO"
210,210,210,210,10000,"2008-01-22","TFCO"
210,210,210,210,0,"2008-01-23","TFCO"
210,210,210,210,0,"2008-01-24","TFCO"
210,210,210,210,0,"2008-01-25","TFCO"
280,280,280,280,500,"2008-01-28","TFCO"
330,330,330,330,500,"2008-01-29","TFCO"
330,330,330,330,3,"2008-01-30","TFCO"
330,330,330,330,3,"2008-01-31","TFCO"
330,330,330,330,3,"2008-02-01","TFCO"
330,330,330,330,3,"2008-02-04","TFCO"
330,330,330,330,3,"2008-02-05","TFCO"
330,330,330,330,3,"2008-02-06","TFCO"
330,330,330,330,3,"2008-02-11","TFCO"
330,330,330,330,3,"2008-02-12","TFCO"
330,330,330,330,3,"2008-02-13","TFCO"
330,330,330,330,2,"2008-02-14","TFCO"
330,330,330,330,0,"2008-02-15","TFCO"
330,330,330,330,0,"2008-02-18","TFCO"
330,330,330,330,3,"2008-02-19","TFCO"
330,330,330,330,3,"2008-02-20","TFCO"
330,330,330,330,3,"2008-02-21","TFCO"
330,330,330,330,3,"2008-02-22","TFCO"
330,330,330,330,2,"2008-02-25","TFCO"
330,330,330,330,2,"2008-02-26","TFCO"
330,330,330,330,0,"2008-02-27","TFCO"
330,330,330,330,3,"2008-02-28","TFCO"
330,330,330,330,0,"2008-02-29","TFCO"
330,330,330,330,0,"2008-03-03","TFCO"
330,330,330,330,0,"2008-03-04","TFCO"
330,330,330,330,0,"2008-03-05","TFCO"
330,330,330,330,3,"2008-03-06","TFCO"
330,330,330,330,0,"2008-03-10","TFCO"
330,330,330,330,0,"2008-03-11","TFCO"
330,330,330,330,3,"2008-03-12","TFCO"
330,330,330,330,3,"2008-03-13","TFCO"
330,330,330,330,0,"2008-03-14","TFCO"
330,330,330,330,0,"2008-03-17","TFCO"
330,330,330,330,3,"2008-03-18","TFCO"
330,330,330,330,0,"2008-03-19","TFCO"
330,330,330,330,0,"2008-03-24","TFCO"
330,330,330,330,0,"2008-03-25","TFCO"
330,330,330,330,3,"2008-03-26","TFCO"
330,330,330,330,0,"2008-03-27","TFCO"
330,330,330,330,0,"2008-03-28","TFCO"
330,330,330,330,0,"2008-03-31","TFCO"
330,330,330,330,0,"2008-04-01","TFCO"
330,330,330,330,0,"2008-04-02","TFCO"
330,330,330,330,0,"2008-04-03","TFCO"
330,330,330,330,0,"2008-04-04","TFCO"
330,330,330,330,0,"2008-04-07","TFCO"
330,330,330,330,0,"2008-04-08","TFCO"
330,330,330,330,0,"2008-04-09","TFCO"
330,330,330,330,3,"2008-04-10","TFCO"
330,330,330,330,0,"2008-04-11","TFCO"
330,330,330,330,0,"2008-04-14","TFCO"
330,330,330,330,0,"2008-04-15","TFCO"
330,330,330,330,0,"2008-04-16","TFCO"
330,330,330,330,0,"2008-04-17","TFCO"
330,330,330,330,3,"2008-04-18","TFCO"
330,330,330,330,0,"2008-04-21","TFCO"
330,330,330,330,0,"2008-04-22","TFCO"
330,330,330,330,3,"2008-04-23","TFCO"
350,350,350,350,1000,"2008-04-24","TFCO"
370,370,360,370,2000,"2008-04-25","TFCO"
370,370,370,370,0,"2008-04-28","TFCO"
370,370,370,370,0,"2008-04-29","TFCO"
370,370,370,370,0,"2008-04-30","TFCO"
300,300,300,300,500,"2008-05-05","TFCO"
300,300,300,300,0,"2008-05-06","TFCO"
300,300,300,300,0,"2008-05-07","TFCO"
300,300,300,300,0,"2008-05-08","TFCO"
340,340,340,340,500,"2008-05-09","TFCO"
340,340,340,340,0,"2008-05-12","TFCO"
340,340,340,340,0,"2008-05-13","TFCO"
340,340,340,340,0,"2008-05-14","TFCO"
245,245,245,245,1000,"2008-05-15","TFCO"
245,245,245,245,0,"2008-05-16","TFCO"
320,320,320,320,500,"2008-05-21","TFCO"
320,320,320,320,0,"2008-05-22","TFCO"
320,320,320,320,0,"2008-05-23","TFCO"
320,320,320,320,0,"2008-05-26","TFCO"
330,330,330,330,500,"2008-05-27","TFCO"
330,330,330,330,0,"2008-05-28","TFCO"
330,330,330,330,0,"2008-05-29","TFCO"
340,340,340,340,500,"2008-05-30","TFCO"
340,340,340,340,0,"2008-06-02","TFCO"
340,340,340,340,3,"2008-06-03","TFCO"
340,340,340,340,2,"2008-06-04","TFCO"
340,340,340,340,2,"2008-06-05","TFCO"
340,340,340,340,3,"2008-06-06","TFCO"
340,340,340,340,3,"2008-06-09","TFCO"
280,280,280,280,0,"2008-06-10","TFCO"
340,340,340,340,3,"2008-06-11","TFCO"
340,340,340,340,0,"2008-06-12","TFCO"
340,340,340,340,2,"2008-06-13","TFCO"
340,340,340,340,2,"2008-06-16","TFCO"
340,340,340,340,3,"2008-06-17","TFCO"
340,340,340,340,3,"2008-06-18","TFCO"
340,340,340,340,2,"2008-06-19","TFCO"
340,340,340,340,2,"2008-06-20","TFCO"
340,340,340,340,3,"2008-06-23","TFCO"
340,340,340,340,2,"2008-06-24","TFCO"
340,340,340,340,3,"2008-06-25","TFCO"
340,340,340,340,2,"2008-06-26","TFCO"
340,340,340,340,2,"2008-06-27","TFCO"
340,340,340,340,3,"2008-06-30","TFCO"
340,340,340,340,3,"2008-07-01","TFCO"
340,340,340,340,0,"2008-07-02","TFCO"
340,340,340,340,3,"2008-07-03","TFCO"
340,340,340,340,3,"2008-07-04","TFCO"
340,340,340,340,3,"2008-07-07","TFCO"
340,340,340,340,3,"2008-07-08","TFCO"
340,340,340,340,3,"2008-07-09","TFCO"
340,340,340,340,3,"2008-07-10","TFCO"
340,340,340,340,3,"2008-07-11","TFCO"
340,340,340,340,3,"2008-07-14","TFCO"
340,340,340,340,3,"2008-07-15","TFCO"
340,340,340,340,3,"2008-07-16","TFCO"
340,340,340,340,0,"2008-07-17","TFCO"
340,340,340,340,3,"2008-07-18","TFCO"
340,340,340,340,3,"2008-07-21","TFCO"
340,340,340,340,3,"2008-07-22","TFCO"
340,340,340,340,3,"2008-07-23","TFCO"
340,340,340,340,3,"2008-07-24","TFCO"
340,340,340,340,3,"2008-07-25","TFCO"
300,300,300,300,57000,"2008-07-28","TFCO"
300,300,300,300,3,"2008-07-29","TFCO"
330,330,330,330,500,"2008-07-31","TFCO"
330,330,330,330,3,"2008-08-01","TFCO"
330,330,330,330,2,"2008-08-04","TFCO"
330,330,330,330,3,"2008-08-05","TFCO"
330,330,330,330,3,"2008-08-06","TFCO"
330,330,330,330,3,"2008-08-07","TFCO"
330,330,330,330,3,"2008-08-08","TFCO"
330,330,330,330,0,"2008-08-11","TFCO"
330,330,330,330,0,"2008-08-12","TFCO"
330,330,330,330,0,"2008-08-13","TFCO"
330,330,330,330,3,"2008-08-14","TFCO"
330,330,330,330,3,"2008-08-15","TFCO"
330,330,330,330,3,"2008-08-19","TFCO"
330,330,330,330,3,"2008-08-20","TFCO"
330,330,330,330,3,"2008-08-21","TFCO"
330,330,330,330,0,"2008-08-22","TFCO"
330,330,330,330,3,"2008-08-25","TFCO"
330,330,330,330,3,"2008-08-26","TFCO"
330,330,330,330,0,"2008-08-27","TFCO"
330,330,330,330,3,"2008-08-28","TFCO"
250,250,245,250,66500,"2008-08-29","TFCO"
245,245,225,225,27000,"2008-09-01","TFCO"
225,225,225,225,2,"2008-09-02","TFCO"
205,210,200,205,15000,"2008-09-03","TFCO"
275,275,255,255,2500,"2008-09-04","TFCO"
255,255,255,255,0,"2008-09-05","TFCO"
255,255,255,255,2,"2008-09-08","TFCO"
255,255,255,255,0,"2008-09-09","TFCO"
255,255,255,255,0,"2008-09-10","TFCO"
255,255,255,255,0,"2008-09-11","TFCO"
255,255,255,255,0,"2008-09-12","TFCO"
255,255,255,255,0,"2008-09-15","TFCO"
255,255,255,255,3,"2008-09-16","TFCO"
255,255,255,255,3,"2008-09-17","TFCO"
255,255,255,255,0,"2008-09-18","TFCO"
255,255,255,255,0,"2008-09-19","TFCO"
255,255,255,255,2,"2008-09-22","TFCO"
255,255,255,255,0,"2008-09-23","TFCO"
255,255,255,255,3,"2008-09-24","TFCO"
255,255,255,255,0,"2008-09-25","TFCO"
255,255,255,255,3,"2008-09-26","TFCO"
170,170,170,170,1500,"2008-10-06","TFCO"
170,170,170,170,0,"2008-10-07","TFCO"
170,170,170,170,0,"2008-10-08","TFCO"
170,170,170,170,0,"2008-10-09","TFCO"
170,170,170,170,0,"2008-10-10","TFCO"
170,170,170,170,0,"2008-10-13","TFCO"
187,187,187,187,500,"2008-10-14","TFCO"
187,187,187,187,0,"2008-10-15","TFCO"
187,187,187,187,2,"2008-10-16","TFCO"
199,199,199,199,500,"2008-10-17","TFCO"
199,218,199,218,1500,"2008-10-20","TFCO"
235,235,235,235,500,"2008-10-21","TFCO"
235,235,235,235,3,"2008-10-22","TFCO"
235,235,235,235,0,"2008-10-23","TFCO"
235,235,235,235,0,"2008-10-24","TFCO"
235,235,235,235,0,"2008-10-27","TFCO"
235,235,235,235,3,"2008-10-28","TFCO"
235,235,235,235,3,"2008-10-29","TFCO"
235,235,235,235,0,"2008-10-30","TFCO"
235,235,235,235,3,"2008-10-31","TFCO"
280,280,280,280,500,"2008-11-03","TFCO"
280,280,280,280,0,"2008-11-04","TFCO"
280,280,280,280,0,"2008-11-05","TFCO"
280,280,280,280,0,"2008-11-06","TFCO"
280,280,280,280,0,"2008-11-07","TFCO"
280,280,280,280,0,"2008-11-10","TFCO"
280,280,280,280,0,"2008-11-11","TFCO"
280,280,280,280,0,"2008-11-12","TFCO"
280,280,280,280,0,"2008-11-13","TFCO"
280,280,280,280,0,"2008-11-14","TFCO"
320,320,320,320,500,"2008-11-17","TFCO"
320,320,320,320,0,"2008-11-18","TFCO"
320,320,320,320,0,"2008-11-19","TFCO"
320,320,320,320,0,"2008-11-20","TFCO"
320,320,320,320,0,"2008-11-21","TFCO"
320,320,320,320,0,"2008-11-24","TFCO"
320,320,320,320,0,"2008-11-25","TFCO"
320,320,320,320,0,"2008-11-26","TFCO"
320,320,320,320,0,"2008-11-27","TFCO"
320,320,320,320,0,"2008-11-28","TFCO"
320,320,320,320,3,"2008-12-01","TFCO"
320,320,320,320,0,"2008-12-02","TFCO"
320,320,320,320,0,"2008-12-03","TFCO"
320,320,320,320,0,"2008-12-04","TFCO"
320,320,320,320,0,"2008-12-05","TFCO"
320,320,320,320,0,"2008-12-09","TFCO"
320,320,320,320,0,"2008-12-10","TFCO"
320,320,320,320,0,"2008-12-11","TFCO"
320,320,320,320,0,"2008-12-12","TFCO"
320,320,320,320,3,"2008-12-15","TFCO"
320,320,320,320,3,"2008-12-16","TFCO"
320,320,320,320,3,"2008-12-17","TFCO"
320,320,320,320,3,"2008-12-18","TFCO"
320,320,320,320,3,"2008-12-19","TFCO"
320,320,320,320,0,"2008-12-22","TFCO"
320,320,320,320,0,"2008-12-23","TFCO"
290,290,290,290,5000,"2008-12-24","TFCO"
290,290,290,290,0,"2008-12-30","TFCO"
290,290,290,290,0,"2008-12-31","TFCO"
290,290,290,290,3,"2009-01-05","TFCO"
290,290,290,290,0,"2009-01-06","TFCO"
290,290,290,290,0,"2009-01-07","TFCO"
290,290,290,290,3,"2009-01-08","TFCO"
290,290,290,290,0,"2009-01-09","TFCO"
290,290,290,290,0,"2009-01-12","TFCO"
290,290,290,290,0,"2009-01-13","TFCO"
290,290,290,290,0,"2009-01-14","TFCO"
290,290,290,290,0,"2009-01-15","TFCO"
290,290,290,290,0,"2009-01-16","TFCO"
290,290,290,290,0,"2009-01-19","TFCO"
290,290,290,290,3,"2009-01-20","TFCO"
290,290,290,290,3,"2009-01-21","TFCO"
290,290,290,290,3,"2009-01-22","TFCO"
290,290,290,290,0,"2009-01-23","TFCO"
290,290,290,290,3,"2009-01-27","TFCO"
290,290,290,290,0,"2009-01-28","TFCO"
220,220,220,220,500,"2009-01-29","TFCO"
220,220,220,220,0,"2009-01-30","TFCO"
220,220,220,220,0,"2009-02-02","TFCO"
220,220,220,220,0,"2009-02-03","TFCO"
220,220,220,220,0,"2009-02-04","TFCO"
170,170,170,170,2500,"2009-02-05","TFCO"
170,170,170,170,0,"2009-02-06","TFCO"
170,170,170,170,0,"2009-02-09","TFCO"
170,170,170,170,0,"2009-02-10","TFCO"
170,170,170,170,0,"2009-02-11","TFCO"
170,170,170,170,0,"2009-02-12","TFCO"
170,170,170,170,0,"2009-02-13","TFCO"
170,170,170,170,0,"2009-02-16","TFCO"
170,170,170,170,0,"2009-02-17","TFCO"
170,170,170,170,0,"2009-02-18","TFCO"
170,170,170,170,0,"2009-02-19","TFCO"
170,170,170,170,0,"2009-02-20","TFCO"
170,170,170,170,0,"2009-02-23","TFCO"
170,170,170,170,0,"2009-02-24","TFCO"
170,170,170,170,0,"2009-02-25","TFCO"
170,170,170,170,0,"2009-02-26","TFCO"
170,170,170,170,0,"2009-02-27","TFCO"
170,170,170,170,0,"2009-03-02","TFCO"
170,170,170,170,0,"2009-03-03","TFCO"
170,170,170,170,0,"2009-03-04","TFCO"
170,170,170,170,0,"2009-03-05","TFCO"
170,170,170,170,0,"2009-03-06","TFCO"
170,170,170,170,0,"2009-03-10","TFCO"
170,170,170,170,0,"2009-03-11","TFCO"
170,170,170,170,0,"2009-03-12","TFCO"
170,170,170,170,0,"2009-03-13","TFCO"
170,170,170,170,0,"2009-03-16","TFCO"
170,170,170,170,0,"2009-03-17","TFCO"
170,170,170,170,0,"2009-03-18","TFCO"
170,170,170,170,0,"2009-03-19","TFCO"
180,180,180,180,35500,"2009-03-20","TFCO"
180,180,180,180,0,"2009-03-23","TFCO"
180,180,180,180,0,"2009-03-24","TFCO"
180,180,180,180,0,"2009-03-25","TFCO"
180,180,180,180,0,"2009-03-27","TFCO"
180,180,180,180,0,"2009-03-30","TFCO"
180,180,180,180,2,"2009-03-31","TFCO"
230,230,225,230,40000,"2009-04-01","TFCO"
230,230,230,230,0,"2009-04-02","TFCO"
230,230,230,230,0,"2009-04-03","TFCO"
230,230,230,230,3,"2009-04-06","TFCO"
230,230,230,230,3,"2009-04-07","TFCO"
230,230,230,230,3,"2009-04-08","TFCO"
230,230,230,230,0,"2009-04-09","TFCO"
230,230,230,230,0,"2009-04-13","TFCO"
230,230,230,230,3,"2009-04-14","TFCO"
230,230,230,230,0,"2009-04-15","TFCO"
230,230,230,230,3,"2009-04-16","TFCO"
230,230,230,230,0,"2009-04-17","TFCO"
230,230,230,230,3,"2009-04-20","TFCO"
245,245,245,245,0,"2009-04-22","TFCO"
245,245,245,245,0,"2009-04-23","TFCO"
245,245,245,245,0,"2009-04-24","TFCO"
